App.,Taxon,Term,Unit,Country,1996
I,Cacatua goffiniana,live,,GB,2
I,Cacatua goffiniana,live,,GM,3
I,Cacatua goffiniana,live,,US,11
I,Cacatua goffiniana,live,,ZA,1
I,Cacatua goffiniana,specimens,,CA,4
I,Cacatua haematuropygia,live,,CA,1
I,Cacatua haematuropygia,live,,DE,1
I,Cacatua haematuropygia,live,,PH,25
I,Cacatua haematuropygia,live,,US,10
I,Cacatua moluccensis,live,,BD,1
I,Cacatua moluccensis,live,,BE,2
I,Cacatua moluccensis,live,,BM,1
I,Cacatua moluccensis,live,,CA,20
I,Cacatua moluccensis,live,,CH,6
I,Cacatua moluccensis,live,,DE,2
I,Cacatua moluccensis,live,,DK,2
I,Cacatua moluccensis,live,,ES,3
I,Cacatua moluccensis,live,,GB,1
I,Cacatua moluccensis,live,,GM,2
I,Cacatua moluccensis,live,,IE,2
I,Cacatua moluccensis,live,,MX,3
I,Cacatua moluccensis,live,,MY,1
I,Cacatua moluccensis,live,,PE,1
I,Cacatua moluccensis,live,,PH,14
I,Cacatua moluccensis,live,,SA,1
I,Cacatua moluccensis,live,,SE,2
I,Cacatua moluccensis,live,,SG,2
I,Cacatua moluccensis,live,,US,38
I,Cacatua moluccensis,live,,XX,4
I,Cacatua moluccensis,specimens,ml,CA,1.5
I,Cacatua moluccensis,specimens,,CA,7
I,Cactaceae spp.,live,,DE,11
I,Cactaceae spp.,seeds,,US,160
I,Caiman crocodilus apaporiensis,shoes,,MX,1
I,Caiman crocodilus apaporiensis,skulls,,CO,2
I,Caiman latirostris,bodies,,MX,1
I,Caiman latirostris,live,,BR,2
I,Caiman latirostris,live,,XX,15
I,Caiman latirostris,specimens,,PY,3
I,Callimico goeldii,live,,CH,7
I,Callimico goeldii,live,,GB,9
I,Callimico goeldii,live,,HU,13
I,Callimico goeldii,live,,NL,2
I,Callimico goeldii,specimens,,GB,2
I,Callithrix flaviceps,skulls,,PH,1
I,Caloenas nicobarica,eggs,,PG,1
I,Caloenas nicobarica,live,,NL,6
I,Caloenas nicobarica,live,,PH,6
I,Caloenas nicobarica,live,,US,1
I,Caloenas nicobarica,live,,XX,4
I,Caperea marginata,specimens,,NZ,3
I,Capra falconeri,live,,EE,1
I,Capra falconeri,live,,FI,4
I,Capra falconeri,live,,RU,1
I,Capra falconeri,live,,SE,2
I,Capra falconeri,live,,US,3
I,Capricornis sumatraensis,horn products,,LA,5
I,Capricornis sumatraensis,horns,,CH,2
I,Caracal caracal,bodies,,CZ,1
I,Caracal caracal,live,,DE,1
I,Caracal caracal,live,,PL,1
I,Caracal caracal,trophies,,ZA,4
I,Carduelis cucullata,live,,BE,40
I,Carduelis cucullata,live,,DE,8
I,Carduelis cucullata,live,,DK,2
I,Carduelis cucullata,live,,ES,82
I,Carduelis cucullata,live,,NL,20
I,Caretta caretta,carapaces,,DO,1
I,Caretta caretta,carapaces,,XX,2
I,Caretta caretta,eggs,,US,37
I,Caretta caretta,skulls,,CH,2
I,Caretta caretta,skulls,,CO,1
I,Caretta caretta,specimens,flasks,NI,1
I,Caretta caretta,specimens,,BM,12
I,Caretta caretta,specimens,,BR,600
I,Caretta caretta,specimens,,BS,375
I,Caretta caretta,specimens,,TW,1
I,Catagonus wagneri,live,,PL,11
I,Catagonus wagneri,live,,PY,12
I,Catagonus wagneri,skulls,,PY,1
I,Catopuma temminckii,live,,AU,1
I,Catopuma temminckii,live,,US,1
I,Catopuma temminckii,live,,VN,4
I,Catreus wallichii,live,,BE,2
I,Catreus wallichii,live,,GB,2
I,Catreus wallichii,live,,NL,6
I,Cattleya skinneri,live,,AU,29
I,Cattleya skinneri,live,,FR,1
I,Cattleya skinneri,live,,TH,1
I,Cattleya spp.,live,,BR,291
I,Ceratotherium simum,horn products,,RW,1
