App.,Taxon,Term,Unit,Country,2016
I,Loxodonta africana,tusks,,CN,7
I,Loxodonta africana,tusks,,EG,1
I,Loxodonta africana,tusks,,ET,1
I,Loxodonta africana,tusks,,GB,1
I,Loxodonta africana,tusks,,HK,386
I,Loxodonta africana,tusks,,IT,2
I,Loxodonta africana,tusks,,JO,1
I,Loxodonta africana,tusks,,NL,2
I,Loxodonta africana,tusks,,NO,1
I,Loxodonta africana,tusks,,NZ,8
I,Loxodonta africana,tusks,,PL,5
I,Loxodonta africana,tusks,,UG,1
I,Loxodonta africana,tusks,,US,18
II,Loxodonta africana,bodies,,CN,3
II,Loxodonta africana,bodies,,KP,1
II,Loxodonta africana,bone pieces,,US,10
II,Loxodonta africana,bones,,AT,24
II,Loxodonta africana,bones,,CA,7
II,Loxodonta africana,bones,,DE,4
II,Loxodonta africana,bones,,MX,6
II,Loxodonta africana,derivatives,,AD,956
II,Loxodonta africana,derivatives,,AU,1
II,Loxodonta africana,derivatives,,BE,4
II,Loxodonta africana,derivatives,,CH,38
II,Loxodonta africana,derivatives,,DE,7
II,Loxodonta africana,derivatives,,FR,153
II,Loxodonta africana,derivatives,,GB,3
II,Loxodonta africana,derivatives,,GY,3
II,Loxodonta africana,derivatives,,IL,12
II,Loxodonta africana,derivatives,,IT,2
II,Loxodonta africana,derivatives,,LB,8
II,Loxodonta africana,derivatives,,MC,11
II,Loxodonta africana,derivatives,,MG,8
II,Loxodonta africana,derivatives,,MX,2
II,Loxodonta africana,derivatives,,NG,3
II,Loxodonta africana,derivatives,,NL,3
II,Loxodonta africana,derivatives,,RU,3
II,Loxodonta africana,derivatives,,US,3
II,Loxodonta africana,derivatives,,XX,23
II,Loxodonta africana,ears,,AT,5
II,Loxodonta africana,ears,,CA,6
II,Loxodonta africana,ears,,CN,6
II,Loxodonta africana,ears,,DE,5
II,Loxodonta africana,ears,,DK,1
II,Loxodonta africana,ears,,ES,2
II,Loxodonta africana,ears,,GB,2
II,Loxodonta africana,ears,,IT,7
II,Loxodonta africana,ears,,LT,2
II,Loxodonta africana,ears,,PL,2
II,Loxodonta africana,ears,,RU,2
II,Loxodonta africana,ears,,US,12
II,Loxodonta africana,ears,,ZA,2
II,Loxodonta africana,feet,,AR,8
II,Loxodonta africana,feet,,AT,1
II,Loxodonta africana,feet,,BE,2
II,Loxodonta africana,feet,,CA,1
II,Loxodonta africana,feet,,CL,4
II,Loxodonta africana,feet,,CN,8
II,Loxodonta africana,feet,,DE,2
II,Loxodonta africana,feet,,DK,1
II,Loxodonta africana,feet,,ES,10
II,Loxodonta africana,feet,,GB,4
II,Loxodonta africana,feet,,HU,8
II,Loxodonta africana,feet,,IT,1
II,Loxodonta africana,feet,,MX,12
II,Loxodonta africana,feet,,NO,2
II,Loxodonta africana,feet,,NZ,1
II,Loxodonta africana,feet,,PT,1
II,Loxodonta africana,feet,,RU,6
II,Loxodonta africana,feet,,US,30
II,Loxodonta africana,feet,,ZA,6
II,Loxodonta africana,garments,,AM,12
II,Loxodonta africana,garments,,CA,5
II,Loxodonta africana,garments,,CH,11
II,Loxodonta africana,garments,,CN,33
II,Loxodonta africana,garments,,KR,12
II,Loxodonta africana,garments,,MO,21
II,Loxodonta africana,garments,,RU,51
II,Loxodonta africana,garments,,TR,11
II,Loxodonta africana,garments,,UA,18
II,Loxodonta africana,hair,kg,ES,1
II,Loxodonta africana,hair,,MC,2000
II,Loxodonta africana,hair products,,FR,986
II,Loxodonta africana,hair products,,US,39
II,Loxodonta africana,ivory carvings,g,NA,0.225
II,Loxodonta africana,ivory carvings,kg,IR,16.345
II,Loxodonta africana,ivory carvings,kg,KW,5.08
II,Loxodonta africana,ivory carvings,kg,PK,1.06
II,Loxodonta africana,ivory carvings,kg,RU,0.48
II,Loxodonta africana,ivory carvings,kg,ZA,15
II,Loxodonta africana,ivory carvings,,NZ,7
II,Loxodonta africana,ivory carvings,,TZ,3
II,Loxodonta africana,ivory carvings,,US,1
II,Loxodonta africana,jewellery,,IT,6
II,Loxodonta africana,jewellery,,MX,8
II,Loxodonta africana,leather products (large),,CA,29
II,Loxodonta africana,leather products (large),,CN,10
II,Loxodonta africana,leather products (large),,DE,2
II,Loxodonta africana,leather products (large),,MX,17
II,Loxodonta africana,leather products (large),,NO,2
II,Loxodonta africana,leather products (large),,PL,24
II,Loxodonta africana,leather products (large),,RU,14
II,Loxodonta africana,leather products (large),,UA,10
II,Loxodonta africana,leather products (large),,US,25
II,Loxodonta africana,leather products (large),,ZA,4
II,Loxodonta africana,leather products (large),,ZM,1
II,Loxodonta africana,leather products (small),,AE,3
II,Loxodonta africana,leather products (small),,AR,12
II,Loxodonta africana,leather products (small),,AZ,12
II,Loxodonta africana,leather products (small),,BN,4
II,Loxodonta africana,leather products (small),,CA,36
II,Loxodonta africana,leather products (small),,CH,8
II,Loxodonta africana,leather products (small),,CN,1037
II,Loxodonta africana,leather products (small),,CZ,3
II,Loxodonta africana,leather products (small),,DE,36
II,Loxodonta africana,leather products (small),,DK,3
II,Loxodonta africana,leather products (small),,FR,7
II,Loxodonta africana,leather products (small),,HK,22
II,Loxodonta africana,leather products (small),,JP,228.67
II,Loxodonta africana,leather products (small),,MC,1
II,Loxodonta africana,leather products (small),,MX,39
II,Loxodonta africana,leather products (small),,MY,1
II,Loxodonta africana,leather products (small),,NA,201
II,Loxodonta africana,leather products (small),,NL,50
II,Loxodonta africana,leather products (small),,NO,17
II,Loxodonta africana,leather products (small),,PT,2
II,Loxodonta africana,leather products (small),,QA,4
II,Loxodonta africana,leather products (small),,RU,48
II,Loxodonta africana,leather products (small),,SG,4
II,Loxodonta africana,leather products (small),,UA,28
II,Loxodonta africana,leather products (small),,US,4087
II,Loxodonta africana,leather products (small),,UZ,24
II,Loxodonta africana,leather products (small),,ZM,107
II,Loxodonta africana,live,,CN,35
II,Loxodonta africana,piano keys,,US,52
II,Loxodonta africana,sides,,NO,4
II,Loxodonta africana,skin pieces,,AR,20
II,Loxodonta africana,skin pieces,,AT,13
II,Loxodonta africana,skin pieces,,CA,23
II,Loxodonta africana,skin pieces,,CN,5
II,Loxodonta africana,skin pieces,,DE,39
II,Loxodonta africana,skin pieces,,DK,2
II,Loxodonta africana,skin pieces,,ES,11
II,Loxodonta africana,skin pieces,,GB,7
II,Loxodonta africana,skin pieces,,HU,6
II,Loxodonta africana,skin pieces,,IT,17
II,Loxodonta africana,skin pieces,,JP,89
II,Loxodonta africana,skin pieces,,LT,8
II,Loxodonta africana,skin pieces,,MX,30
II,Loxodonta africana,skin pieces,,NO,4
II,Loxodonta africana,skin pieces,,RU,22
II,Loxodonta africana,skin pieces,,SK,2
II,Loxodonta africana,skin pieces,,US,1978
II,Loxodonta africana,skin pieces,,ZA,31
II,Loxodonta africana,skins,,AT,12
II,Loxodonta africana,skins,,BH,2
II,Loxodonta africana,skins,,BR,31
II,Loxodonta africana,skins,,CL,2
II,Loxodonta africana,skins,,CN,104
II,Loxodonta africana,skins,,DE,10
II,Loxodonta africana,skins,,FR,10
II,Loxodonta africana,skins,,HK,33
II,Loxodonta africana,skins,,IT,229
II,Loxodonta africana,skins,,JP,489
II,Loxodonta africana,skins,,KR,62
II,Loxodonta africana,skins,,MX,438
II,Loxodonta africana,skins,,PL,2
II,Loxodonta africana,skins,,SG,5
II,Loxodonta africana,skins,,US,1179
II,Loxodonta africana,skins,,ZA,48
II,Loxodonta africana,skulls,,CA,2
II,Loxodonta africana,skulls,,DE,2
II,Loxodonta africana,skulls,,ES,1
II,Loxodonta africana,skulls,,MX,1
II,Loxodonta africana,skulls,,RU,2
II,Loxodonta africana,skulls,,US,6
II,Loxodonta africana,skulls,,ZA,1
II,Loxodonta africana,tails,,BE,1
II,Loxodonta africana,tails,,CA,1
II,Loxodonta africana,tails,,CL,1
II,Loxodonta africana,tails,,CN,3
II,Loxodonta africana,tails,,DE,4
II,Loxodonta africana,tails,,ES,2
II,Loxodonta africana,tails,,IT,2
II,Loxodonta africana,tails,,MX,2
II,Loxodonta africana,tails,,NO,1
II,Loxodonta africana,tails,,RU,3
II,Loxodonta africana,tails,,US,9
II,Loxodonta africana,tails,,ZA,1
II,Loxodonta africana,teeth,,AT,2
II,Loxodonta africana,teeth,,BE,2
II,Loxodonta africana,teeth,,DE,6
II,Loxodonta africana,teeth,,ES,16
II,Loxodonta africana,trophies,kg,AR,42
II,Loxodonta africana,trophies,,AR,2
II,Loxodonta africana,trophies,,AT,7
II,Loxodonta africana,trophies,,BE,1
II,Loxodonta africana,trophies,,BG,4
II,Loxodonta africana,trophies,,CA,4
II,Loxodonta africana,trophies,,CH,1
II,Loxodonta africana,trophies,,CN,5
II,Loxodonta africana,trophies,,CZ,4
II,Loxodonta africana,trophies,,DE,24
II,Loxodonta africana,trophies,,DK,3
II,Loxodonta africana,trophies,,EE,1
II,Loxodonta africana,trophies,,ES,21
II,Loxodonta africana,trophies,,FR,17.96
II,Loxodonta africana,trophies,,GB,10
II,Loxodonta africana,trophies,,GR,1
II,Loxodonta africana,trophies,,HU,27
II,Loxodonta africana,trophies,,IT,18
II,Loxodonta africana,trophies,,LT,4
II,Loxodonta africana,trophies,,MX,14
II,Loxodonta africana,trophies,,NA,1
II,Loxodonta africana,trophies,,NL,1
II,Loxodonta africana,trophies,,NO,2
II,Loxodonta africana,trophies,,PE,52
II,Loxodonta africana,trophies,,PL,2
II,Loxodonta africana,trophies,,PT,5
II,Loxodonta africana,trophies,,RO,2
II,Loxodonta africana,trophies,,RU,4
II,Loxodonta africana,trophies,,SE,9
II,Loxodonta africana,trophies,,SK,1
II,Loxodonta africana,trophies,,UA,4
II,Loxodonta africana,trophies,,US,127
II,Loxodonta africana,trophies,,ZA,17
II,Loxodonta africana,trunk,,CN,2
II,Loxodonta africana,trunk,,DE,1
II,Loxodonta africana,trunk,,MX,2
II,Loxodonta africana,trunk,,US,1
II,Loxodonta africana,trunk,,ZA,1
II,Loxodonta africana,tusks,kg,AR,417
II,Loxodonta africana,tusks,kg,AT,267
II,Loxodonta africana,tusks,kg,BE,32
II,Loxodonta africana,tusks,kg,BG,23
II,Loxodonta africana,tusks,kg,CA,116
II,Loxodonta africana,tusks,kg,CH,62
II,Loxodonta africana,tusks,kg,CN,138
II,Loxodonta africana,tusks,kg,CZ,21
II,Loxodonta africana,tusks,kg,DE,548
II,Loxodonta africana,tusks,kg,ES,573
II,Loxodonta africana,tusks,kg,FR,195
II,Loxodonta africana,tusks,kg,GB,35
II,Loxodonta africana,tusks,kg,HU,218
II,Loxodonta africana,tusks,kg,IR,9.7
II,Loxodonta africana,tusks,kg,IT,530
II,Loxodonta africana,tusks,kg,KW,13.48
II,Loxodonta africana,tusks,kg,LT,68
II,Loxodonta africana,tusks,kg,MX,308
II,Loxodonta africana,tusks,kg,PE,41.4
II,Loxodonta africana,tusks,kg,PK,4.1
II,Loxodonta africana,tusks,kg,PT,22
II,Loxodonta africana,tusks,kg,RU,306.41
II,Loxodonta africana,tusks,kg,SE,46
II,Loxodonta africana,tusks,kg,UA,77
II,Loxodonta africana,tusks,kg,US,73
II,Loxodonta africana,tusks,kg,ZA,770
II,Loxodonta africana,tusks,,AT,16
II,Loxodonta africana,tusks,,BE,4
II,Loxodonta africana,tusks,,CL,2
II,Loxodonta africana,tusks,,CN,22
II,Loxodonta africana,tusks,,DE,57
II,Loxodonta africana,tusks,,ES,20
II,Loxodonta africana,tusks,,GB,2
II,Loxodonta africana,tusks,,HK,2
II,Loxodonta africana,tusks,,IT,43
II,Loxodonta africana,tusks,,NO,2
II,Loxodonta africana,tusks,,PL,43
II,Loxodonta africana,tusks,,RO,4
II,Loxodonta africana,tusks,,RU,2
II,Loxodonta africana,tusks,,SE,4
II,Loxodonta africana,tusks,,US,56
II,Loxodonta africana,tusks,,ZA,2
